PUBLICATION,EXTRACT_DATE,TYPE,SUB_ICB_LOCATION_CODE,ONS_SUB_ICB_LOCATION_CODE,CODE,POSTCODE,SEX,AGE,NUMBER_OF_PATIENTS,sub_icb_location_code,sub_icb_location_name,icb_location_name,icb_ons_code,region_name
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86056,LS17 8AE,ALL,ALL,4172,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86057,LS27 9NB,ALL,ALL,18139,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86058,LS28 6DR,ALL,ALL,4217,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86059,LS6 4JN,ALL,ALL,15561,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86060,LS12 1JE,ALL,ALL,9923,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86061,LS8 4HQ,ALL,ALL,4676,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86062,LS14 6DX,ALL,ALL,8464,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86064,WF3 1RQ,ALL,ALL,16267,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86066,LS8 1AY,ALL,ALL,13944,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86067,LS27 9EN,ALL,ALL,15091,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86068,LS5 3JN,ALL,ALL,7761,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86069,LS4 2EL,ALL,ALL,12934,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86070,LS19 7JN,ALL,ALL,4378,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86071,LS12 5SG,ALL,ALL,8795,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86075,LS15 9JH,ALL,ALL,12890,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86081,LS9 6AU,ALL,ALL,14511,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86086,LS6 3DS,ALL,ALL,7078,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86089,WF10 2DP,ALL,ALL,5905,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86092,LS25 7AB,ALL,ALL,6623,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86093,LS14 1HX,ALL,ALL,5678,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86094,LS28 9AP,ALL,ALL,4813,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86096,LS10 2JJ,ALL,ALL,5414,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86100,LS7 4HZ,ALL,ALL,7464,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86101,LS27 7HL,ALL,ALL,3452,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86103,LS8 5DE,ALL,ALL,3645,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86104,LS13 2BL,ALL,ALL,15340,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86106,LS14 6GG,ALL,ALL,7132,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86108,LS7 4BB,ALL,ALL,5637,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86109,LS6 3DS,ALL,ALL,7089,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86110,LS2 9AE,ALL,ALL,40217,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86623,LS8 5BS,ALL,ALL,5081,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86625,LS22 6JS,ALL,ALL,4145,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86642,LS10 2PE,ALL,ALL,2930,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86643,LS8 5AN,ALL,ALL,3432,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86648,LS15 8NN,ALL,ALL,2248,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86654,LS8 4AA,ALL,ALL,5140,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86655,LS13 4JH,ALL,ALL,1823,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86658,LS25 1AN,ALL,ALL,10330,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86666,LS7 3JT,ALL,ALL,5040,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86667,LS11 8PN,ALL,ALL,7549,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86669,LS9 8AA,ALL,ALL,2363,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86672,LS12 5SG,ALL,ALL,6252,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86673,LS23 6RN,ALL,ALL,3337,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86675,LS9 7TA,ALL,ALL,4673,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,B86678,BD11 1JU,ALL,ALL,2699,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,Y02002,LS1 8TL,ALL,ALL,15355,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15F,E38000225,Y02494,LS9 7TA,ALL,ALL,6833,15F,NHS West Yorkshire ICB - 15F,NHS West Yorkshire ICB,E54000054,North East and Yorkshire
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81001,S43 4PL,ALL,ALL,11123,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81002,S21 4BZ,ALL,ALL,12405,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81003,SK22 4BP,ALL,ALL,10308,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81004,DE5 3TH,ALL,ALL,10467,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81005,DE55 1LU,ALL,ALL,16747,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81006,DE1 1TH,ALL,ALL,20590,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81007,DE1 1FW,ALL,ALL,10694,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81008,S45 9NR,ALL,ALL,9658,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81009,DE1 1PG,ALL,ALL,15403,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81010,NG10 1QQ,ALL,ALL,12587,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81012,S40 2AB,ALL,ALL,15446,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81013,DE45 1SP,ALL,ALL,4771,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81014,DE21 6AT,ALL,ALL,11466,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81015,S41 8DU,ALL,ALL,11715,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81016,DE45 1ED,ALL,ALL,9021,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81017,DE7 6AX,ALL,ALL,9041,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81020,DE11 0HU,ALL,ALL,10324,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81021,DE7 8ES,ALL,ALL,15283,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81022,DE7 5PZ,ALL,ALL,3709,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81023,NG10 1RY,ALL,ALL,8113,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81025,S18 1PY,ALL,ALL,10317,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81026,NG10 5HZ,ALL,ALL,6744,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81027,DE55 4JJ,ALL,ALL,7593,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81028,DE4 3NL,ALL,ALL,7568,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81029,DE55 5PS,ALL,ALL,17008,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81030,DE4 2EU,ALL,ALL,8576,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81031,DE75 7DX,ALL,ALL,8907,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81032,DE11 0PP,ALL,ALL,14099,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81033,NG20 8DG,ALL,ALL,15985,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81034,SK17 6JP,ALL,ALL,9972,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81035,DE23 8AL,ALL,ALL,11204,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81036,DE1 1DZ,ALL,ALL,4724,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81037,DE6 1DR,ALL,ALL,9631,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81038,DE56 0JB,ALL,ALL,12518,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81039,S32 5QH,ALL,ALL,3440,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81040,DE22 2DS,ALL,ALL,7237,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81041,S44 6DF,ALL,ALL,11486,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81042,DE3 0HA,ALL,ALL,12468,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81044,S41 8NA,ALL,ALL,8095,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81045,S40 4AA,ALL,ALL,13462,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81046,DE7 6GR,ALL,ALL,4671,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81047,DE24 0GE,ALL,ALL,11000,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81048,DE56 4GG,ALL,ALL,11108,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81049,DE75 7HA,ALL,ALL,9693,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81050,DE55 2AA,ALL,ALL,9447,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81051,DE21 6LA,ALL,ALL,28473,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81052,DE75 7AL,ALL,ALL,7449,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81053,DE55 7AH,ALL,ALL,10607,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81054,DE23 3TX,ALL,ALL,33477,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81055,S42 5ND,ALL,ALL,4106,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81056,S45 9NG,ALL,ALL,6398,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81057,DE65 6QT,ALL,ALL,9746,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81058,S43 1JG,ALL,ALL,8468,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81059,DE5 3HR,ALL,ALL,5742,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81060,DE11 7JE,ALL,ALL,10394,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81061,DE7 5PR,ALL,ALL,18510,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81062,DE4 4JG,ALL,ALL,8911,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81063,SK23 0RH,ALL,ALL,9378,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81064,DE22 2QN,ALL,ALL,12700,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81065,SK17 9BZ,ALL,ALL,8163,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81066,DE72 3HG,ALL,ALL,11161,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81067,S40 3PY,ALL,ALL,9380,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81068,DE21 7RJ,ALL,ALL,12890,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81069,DE56 1AY,ALL,ALL,13263,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81070,S18 2EJ,ALL,ALL,4260,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81071,DE23 8JX,ALL,ALL,15236,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81072,DE23 8RJ,ALL,ALL,29495,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81073,DE1 1JX,ALL,ALL,11231,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81074,SK17 9AY,ALL,ALL,7351,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81075,DE6 3BX,ALL,ALL,5677,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81077,SK13 7DE,ALL,ALL,3468,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81080,SK23 7SR,ALL,ALL,8482,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81081,SK13 8PS,ALL,ALL,17123,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81082,SK17 0AQ,ALL,ALL,3140,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81083,NG10 1RY,ALL,ALL,16702,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81084,S40 1LE,ALL,ALL,20605,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81086,DE6 1RR,ALL,ALL,8167,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81089,S18 8QY,ALL,ALL,5671,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81091,S21 1DX,ALL,ALL,8784,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,15M,E38000261,C81092,S33 6RJ,ALL,ALL,5733,15M,NHS Derby and Derbyshire ICB - 15M,NHS Derby and Derbyshire ICB,E54000058,Midlands
